pID,Name,From,To
101039,Erin Phillips,2006,2016
202654,Porsha Phillips,2011,2011
202655,Ta'Shia Phillips,2011,2011
100413,Tari Phillips,1999,2007
100888,Plenette Pierson,2003,2017
203849,Theresa Plaisance,2014,2022
1628276,Kelsey Plum,2017,2023
202656,Jeanette Pohlen-Mavunga,2011,2017
1631062,Khayla Pointer,2022,2022
100079,Catarina Pollini,1997,1997
200665,Cappie Pondexter,2006,2018
203415,Chelsea Poppens,2013,2013
100403,Angie Potthoff,1999,2000
100414,Elaine Powell,1999,2008
100919,Nicole Powell,2004,2014
1627672,Aerial Powers,2016,2023
203019,Samantha Prahalis,2012,2014
100235,Franthea Price,1998,1998
100530,Lynn Pride,2000,2003
1628297,Alexis Prince,2017,2020
202259,Epiphanny Prince,2010,2023
200693,Brooke Queenan,2006,2008
100417,Heather Quella,1999,1999
100677,LaQuanda Quick,2001,2003
201516,Allie Quigley,2008,2022
201049,Noelle Quinn,2007,2018
100472,Texlin Quinney,2000,2000
100664,Hajdana Radunovic,2001,2001
100748,Felicia Ragland,2002,2005
1628248,Nayo Raincock-Ekunwe,2017,2019
100683,Semeka Randall,2001,2004
100552,Kristen Rasmussen,2000,2008
202283,Brittainey Raven,2010,2010
201070,Stephanie Raymond,2007,2007
100725,Tamika Raymond,2002,2008
100541,Jamie Redd,2000,2003
203047,Katelan Redmon,2012,2012
100225,Brandy Reed,1998,2002
202665,Chastity Reed,2011,2011
100286,Michelle Reed,1998,1998
100182,Tracy Reid,1998,2003
100047,Tammi Reiss,1997,1998
201085,Kathrin Ress,2007,2007
1630459,DiDi Richards,2021,2022
202315,Andrea Riley,2010,2012
100656,Ruth Riley,2001,2013
100338,Jennifer Rizzotti,1999,2003
100208,Nyree Roberts,1998,1999
202657,Angel Robinson,2014,2018
100942,Ashley Robinson,2004,2013
100345,Crystal Robinson,1999,2007
202658,Danielle Robinson,2011,2023
100506,Renee Robinson,2000,2000
203411,Sugar Rodgers,2013,2020
100519,Jannon Roland,2000,2000
203432,Waltiea Rolle,2014,2014
1628285,Leticia Romero,2018,2018
201529,Adrianne Ross,2008,2008
203437,Tierra Ruffin-Pratt,2013,2020
1630387,Iliana Rupert,2022,2023
201103,Leah Rush,2008,2008
1628920,Mercedes Russell,2018,2023
100174,Eugenia Rycraw,1998,1998
1631055,Nyara Sabally,2023,2023
1630149,Satou Sabally,2020,2023
100415,Nykesha Sales,1999,2007
100416,Sheri Sam,1999,2008
100542,Charisse Sampson,2000,2000
1628317,Karlie Samuelson,2018,2023
1629478,Katie Lou Samuelson,2019,2023
100913,Isabel Sanchez,2003,2004
201115,Amy Sanders,2007,2007
201506,LaToya Sanders,2008,2019
100556,Nakia Sanford,2003,2013
201489,Olayinka Sanni,2008,2011
100640,Kelly Santos,2001,2008
100201,Alessandra Santos de Olive,1998,2001
100525,Rankica Sarenac,2000,2001
100479,Paige Sauer,2000,2002
100635,Jaynetta Saunders,2001,2003
100695,Audrey Sauret,2001,2002
100161,Laure Savasta,1997,1997
1641687,Victaria Saxton,2023,2023
203830,Shoni Schimmel,2014,2018
100648,Kelly Schumacher,2001,2009
100707,Georgia Schweitzer,2001,2003
100243,Olympia Scott,1998,2008
100049,Raegan Scott,1997,1998
100500,Elena Shakirova,2000,2002
100834,K.B. Sharp,2003,2009
203033,Chay Shegog,2012,2012
1629491,Jessica Shepard,2019,2023
1631013,Aisha Sheppard,2022,2022
201053,Ashley Shields,2007,2008
1630131,Kylee Shook,2020,2021
100202,Adrienne Shuler,1998,1998
1641652,Maddy Siegrist,2023,2023
203848,Meighan Simmons,2016,2017
1628287,Jennie Simms,2017,2023
203013,Dymond Simon,2012,2012
203824,Odyssey Sims,2014,2023
1641690,Kadi Sissoko,2023,2023
1631046,Hannah Sjerven,2022,2022
100497,Madinah Slaise,2000,2000
100840,Gwen Slaughter,2004,2004
100736,Gergana Slavtcheva,2003,2003
1630435,Destiny Slocum,2021,2022
1630154,Kamiah Smalls,2020,2022
100860,Aiysha Smith,2003,2004
1629501,Alanna Smith,2019,2023
201084,Brooke Smith,2008,2010
100371,Charlotte Smith,1999,2006
100179,Charmin Smith,1999,2003
100181,Christy Smith,1998,1999
200702,Crystal Smith,2006,2008
100925,Jennifer Smith,2005,2005
100404,Katie Smith,1999,2013
1631147,Kianna Smith,2022,2022
200683,Kim Smith,2006,2008
100339,LaCharlotte Smith,2000,2000
1631019,NaLyssa Smith,2022,2023
100236,Tangela Smith,1998,2012
201068,Tyresa Smith,2007,2007
201504,Wanisha Smith,2008,2008
100696,Belinda Snell,2005,2011
100729,Michelle Snow,2002,2015
1641667,Taylor Soule,2023,2023
201086,Sidney Spencer,2007,2011
100255,Rachael Sporn,1998,2001
100427,Trisha Stafford-Odom,2001,2002
100372,Dawn Staley,1999,2006
200699,Tiffany Stansbury,2006,2010
100422,Kate Starbird,1999,2004
100536,Katy Steding,2000,2001
100227,Maria Stepanova,1998,2005
100175,Rehema Stephens,1998,1998
100927,Stacy Stephens,2004,2004
1628922,Azurá Stevens,2018,2023
100967,Mandisa Stevenson,2004,2006
1627668,Breanna Stewart,2016,2023
100676,Jackie Stiles,2001,2002
100437,Valerie Still,1999,1999
100059,Andrea Stinson,1997,2005
100490,Shanele Stires,2000,2002
100691,Tamara Stocks,2001,2003
204329,Kiah Stokes,2015,2023
101006,Jurgita Streimikyte,2000,2005
203015,Shekinna Stricklen,2012,2021
200685,Ann Strother,2006,2008
100062,Tora Suber,1997,1999
101012,Laura Summerton,2005,2006
1630134,Sug Sutton,2020,2023
100628,Tammy Sutton-Brown,2001,2012
201484,Ketia Swanier,2008,2012
100072,Sheryl Swoopes,1997,2011
202670,Carolyn Swords,2011,2020
203040,April Sykes,2012,2012
1628279,Brittney Sykes,2017,2023
203855,Stephanie Talbot,2017,2022
200705,Zane Tamane,2006,2012
100406,Sonja Tate,1999,2000
100940,Diana Taurasi,2004,2023
203859,Asia Taylor,2014,2019
100926,Lindsay Taylor,2004,2004
100634,Penny Taylor,2001,2016
1630479,Sparkle Taylor,2022,2022
100724,Nikki Teasley,2002,2009
200696,Kasha Terry,2006,2008
203826,Alyssa Thomas,2014,2023
201055,Carla Thomas,2007,2007
100930,Christi Thomas,2004,2010
202662,Jasmine Thomas,2011,2023
202663,Krystal Thomas,2011,2018
100883,LaToya Thomas,2003,2008
1631068,Sam Thomas,2022,2023
100532,Stacey Thomas,2000,2005
100216,Alicia Thompson,1998,2005
202269,Amanda Thompson,2010,2014
100076,Tina Thompson,1997,2013
200677,Shona Thorburn,2006,2007
100835,Erin Thorn,2003,2013
203866,Kayla Thornton,2015,2023
100543,Robin Threatt-Elliott,2000,2000
100922,Iciss Tillis,2004,2007
100029,Michele Timms,1997,2001
1628261,Shao Ting,2019,2019
203555,Joslyn Tinkle,2013,2013
204317,Ramu Tokashiki,2015,2017
100004,Penny Toler,1997,1999
201911,Kristi Toliver,2009,2023
204299,Marianna Tolo,2015,2015
100388,Elena Tornikidou,1999,2001
100657,Levys Torres,2001,2001
100447,Tiffany Travis,2000,2000
1641672,Kayana Traylor,2023,2023
100022,Chantel Tremitiere,1997,2000
100106,Trena Trice-Hill,1997,1998
1627670,Morgan Tuck,2016,2020
200681,Barbara Turner,2006,2009
1629488,Brianna Turner,2019,2023
203389,Yvonne Turner,2017,2023
100057,Molly Tuter,1997,1997
100713,Slobodanka Tuvic,2001,2004
100210,Polina Tzekova,1999,1999
100257,Mfon Udoka,1998,2004
100856,Petra Ujhelyi,2003,2003
100373,Itoro Umoh-Coleman,2003,2003
1628926,Maria Vadeeva,2018,2019
100211,Amaya Valdemoro,1998,2000
100346,Michele Van Gorp,1999,2004
100176,Sandra VanEmbricqs,1998,1998
202664,Courtney Vandersloot,2011,2023
201913,Kia Vaughn,2009,2022
201520,Krystal Vaughn,2008,2008
100670,Kristen Veal,2001,2002
202239,Jana Vesela,2010,2010
100028,Danielle Viglione,1997,1997
100712,Dalivorka Vilipic,2006,2006
1628927,Victoria Vivians,2018,2023
100544,Kamila Vodichkova,2000,2006
101062,Natalia Vodopyanova,2005,2005
100066,Milica Vukadinovic,1997,1997
201914,Ashley Walker,2009,2019
100740,Ayana Walker,2002,2007
100533,DeMya Walker,2000,2012
1630444,Jasmine Walker,2021,2022
201531,Marcedes Walker,2008,2008
1630136,Megan Walker,2020,2022
1628278,Shatori Walker-Kimbrough,2017,2023
1628929,Kristy Wallace,2022,2023
100681,Maren Walseth,2001,2003
203069,Avery Warley-Talbert,2012,2020
100217,Coquese Washington,1998,2003
1630137,Stephanie Watts,2021,2021
100445,Ann Wauters,2000,2016
100101,Teresa Weatherspoon,1997,2004
100035,Umeki Webb,1997,2000
201104,Martina Weber,2007,2007
101022,Kendra Wecker,2005,2008
1627684,Jamie Weisner,2016,2016
1631091,Evina Westbrook,2022,2023
100915,Lindsay Whalen,2004,2018
204365,Erica Wheeler,2015,2023
1628244,Sami Whitcomb,2017,2023
100849,DeTrina White,2003,2005
201493,Erica White,2008,2009
100370,Stephanie White,1999,2004
101020,Tan White,2005,2014
100389,Val Whiting,1999,2002
100347,Tamika Whitmore,1999,2009
201495,Khadijah Whittington,2008,2009
100355,Jennifer Whittle,1999,2001
203413,Davellyn Whyte,2013,2014
100104,Sue Wicks,1997,2002
100007,Jamila Wideman,1997,2000
1628282,Sydney Wiese,2017,2021
201499,Candice Wiggins,2008,2015
200720,Brittany Wilkins,2006,2008
101036,Angelina Williams,2005,2006
100464,Beverly Williams,2000,2000
1631090,Christyn Williams,2023,2023
1627675,Courtney Williams,2016,2023
100064,Debra Williams,1997,1997
204322,Elizabeth Williams,2015,2023
1628931,Gabby Williams,2018,2023
203412,Kamiko Williams,2013,2013
1630461,Kiana Williams,2021,2022
100050,Kim Williams,1997,1998
100738,Lenae Williams,2002,2002
1641670,Madi Williams,2023,2023
100366,Natalie Williams,1999,2005
203029,Riquna Williams,2012,2023
100204,Rita Williams,1998,2003
100885,Shaquala Williams,2003,2003
100038,Tara Williams,1997,2000
100947,Toccara Williams,2004,2004
100526,Adrian Williams-Strong,2000,2008
100973,Le'coe Willingham,2004,2013
200675,Lisa Willis,2006,2009
100655,Wendi Willits,2001,2001
1630139,Jocelyn Willoughby,2020,2023
1628932,A'ja Wilson,2018,2023
1630458,Aaliyah Wilson,2021,2021
100380,Amanda Wilson,1999,2000
201917,Christina Wirth,2009,2009
201918,Lindsay Wisdom-Hylton,2009,2012
100105,Sophia Witherspoon,1997,2003
203030,Julie Wojta,2012,2013
100340,Kara Wolters,1999,2002
100636,Angelina Wolvert,2001,2001
100090,Lynette Woodard,1997,1998
100086,Tiffany Woosley,1997,1998
1628933,Imani Wright,2018,2018
202257,Monica Wright,2010,2016
100923,Shereka Wright,2004,2005
101030,Tanisha Wright,2005,2019
100667,Brooke Wyckoff,2001,2009
100545,Dana Wynne,2001,2001
204300,Marta Xargay,2015,2016
100749,Lindsey Yamasaki,2002,2003
100024,Corissa Yasen,1997,1997
100424,Nevriye Yilmaz,2003,2004
100344,Carolyn Young,2001,2002
1629498,Jackie Young,2019,2023
201477,Tamera Young,2008,2019
203404,Toni Young,2013,2014
200674,Sophia Young-Malcolm,2006,2015
1629574,Li Yueru,2022,2022
204320,Amanda Zahui B,2015,2023
100390,Oksana Zakaluzhnaya,2000,2002
1628508,Cecilia Zandalasini,2017,2018
101103,Francesca Zara,2005,2005
201919,Shavonte Zellous,2009,2021
100006,Haixia Zheng,1997,1998
100861,Zuzana Zirkova,2003,2003
201498,Sharnee Zoll-Norman,2008,2013
200686,Shanna Zolman,2006,2010
100812,Erika de Souza,2002,2017
100283,Leila de Souza Sobral,1998,1998
100514,Cintia dos Santos,2000,2002
